FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
343117,247360,4172.366,1433,2220.074,162.2667,192.7773,392.3385,301.9524,18064.22,5100.31,-296.3386,178438,117828,9013.785,3314,4427.042,581.8233,613.3463,-1034.96,491.3994,34828.54,9950.663,-400.3407,67,4384.211
486674,163834,14426.9,1354,6561.559,736.8508,384.2025,5073.415,1933.12,674.4228,35380.64,895.9772,165432,49820,21251.07,2489,10747.45,1433.652,196.8643,8942.361,3623.004,390.784,59516.85,1971.448,55,4442.807
978298,169854,3850.919,1919,40633.25,-33.84271,-153.9732,5381.052,1156.06,775.0634,31406.09,435.1228,317323,49461,5902.647,2826,55743.13,-80.01099,-148.0486,7978.787,1384.125,540.7717,52558.52,1720.076,55,4443.991
717759,169880,791.6343,719,25763.59,1537.872,140.666,2349.711,488.631,-170.3363,6608.111,1189.334,254140,50508,1231.788,1006,35824.24,3187.458,-247.8833,3574.917,574.1335,-1739.245,11600.85,1366.247,57,4473.516
784158,298928,7337.775,1851,35208.99,-522.1036,520.7673,6885.101,1818.861,374.7344,32833.27,4806.036,314081,105107,11580.19,4345,57949.7,1205.82,985.9305,11708.88,3210.488,-483.2955,67651.9,7203.57,63,4498.062
894883,199933,23073.67,3054,26242.26,4419.665,-96.17283,8526.434,678.1023,706.138,11783.44,-1318.961,320162,58497,29975.49,4546,38248.33,5776.175,-187.6637,13527.63,1550.413,-182.2891,17057.31,-128.0553,60,4576.041
887695,138432,1700.852,1095,37754.23,3273.262,73.67752,3950.191,859.2391,186.261,6877.969,1099.994,294025,40789,2497.964,1590,51892.85,4599.568,12.33601,6701.011,1601.88,-293.3446,11415.6,1747.984,57,4683.634
889406,153342,507.8741,189,12376.08,-366.7463,160.6308,2635.812,716.4285,401.2706,21548.01,2158.966,279324,42515,836.8997,246,16315.12,129.4937,305.5336,3572.953,649.4869,-511.7315,35481.3,4051.199,45,4700.056
667079,167426,256.0844,1069,43092.66,412.2247,-61.2762,1502.484,714.1237,2564.289,12576.53,86.62039,250411,53748,561.1312,1668,65931.56,-270.7981,221.0376,3091.997,602.2101,3581.353,21947.54,803.0592,58,4701.149
838456,122715,2310.378,1227,36537.57,2246.476,516.6715,7809.066,505.9298,-195.2744,24795.48,2411.021,270532,36037,2912.407,1833,48050.49,4231.384,952.2374,11780.55,191.4423,-969.5681,41523.34,3022.334,53,4763.265
