FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
690373,174376,10314.72,1316,17123.24,4969.143,486.1759,27175.1,881.7787,1492.95,17756.72,2063.585,249116,53041,15092.76,2681,26426.91,7128.215,1766.939,45316.43,1256.204,1478.485,29739.43,4156.372,56,3455.488
809739,144540,793.4436,737,19633.13,1949.216,-243.4134,2281.387,760.4153,843.6257,2987.172,-204.9137,258185,41393,1054.028,1098,28764.74,2642.074,-214.4734,4405.384,970.6508,-104.9566,4029.732,1482.437,53,3518.906
535673,179166,1184.007,570,20073.34,2818.142,327.6208,6716.727,675.6576,-167.4471,2445.644,2725.374,190611,52100,1955.441,1029,29615.66,4748.941,581.145,10819.2,1276.607,-621.5372,7316.54,3561.111,49,3525.211
786224,146688,765.7218,763,29790.59,2540.181,93.21771,5872.793,935.9329,343.3969,8148.603,2738.866,275713,44123,1136.289,1085,42511.88,3264.991,20.75889,10643.45,1185.813,758.1765,15826.05,4927.793,56,3541.264
707314,174745,6539.738,1077,21819.23,5226.766,49.51988,10580.34,862.1935,743.2938,11184.3,-130.2753,235599,50133,8751.771,1651,30335.73,8366.969,302.532,15105.65,1842.15,1602.175,15939.56,-83.75954,50,3541.662
726793,192947,5533.958,836,11900.77,724.4457,-147.7971,709.9833,423.2476,2232.237,1231.566,5968.575,283562,59866,7433.754,1379,18483.42,1332.683,-175.161,761.6232,198.5671,1600.524,2327.206,11005.62,59,3553.343
639216,189621,5997.344,524,22034.77,1889.409,-169.124,9417.272,858.5471,989.8766,23773.63,1932.729,225573,56854,7623.694,640,31496.36,2822.316,-407.886,15314.48,1392.761,2102.605,39640.08,2449.152,49,3558.487
912427,213681,2386.535,926,21426.23,1929.245,-380.2232,18904.79,832.0588,31.16067,36416.4,569.393,289258,66131,3184.386,1663,31466.6,2292.382,-123.748,31388.67,927.8193,-1275.215,58670.82,2503.787,55,3592.493
755830,177005,909.0954,435,12808.62,2190.114,116.7572,2661.251,592.4412,903.3141,2375.741,-669.8074,254631,49129,1809.102,686,18013.6,3390.804,517.8855,4572.149,1190.756,-570.3956,2877.478,-279.8143,50,3629.762
749276,185396,27503.91,3559,35466.25,2408.088,183.6818,7343.558,1126.934,734.8542,4268.947,-747.8948,260190,54465,38411.66,5423,49394.86,2879.19,539.6779,13372.52,1145.834,335.5718,7915.419,-924.645,49,3633.391
