FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
618972,119150,47783.69,4777,21486.25,2614.809,-124.7747,4521.353,375.1641,1359.389,13188.25,-1112.847,259033,40331,78594.16,8241,37377.67,2386.315,4.879638,7364.95,704.8788,1146.413,23181.37,1388.044,64,402.714
697362,150905,11392.63,1349,17662.3,2006.26,-195.6471,3871.3,1190.526,827.6757,13122.59,1052.472,284085,49354,19274.16,2984,32217.72,2610.583,-572.9547,7970.313,2151.215,1160.102,25503.64,2198.577,61,410.387
712215,103796,1241.642,780,17638.75,885.8676,-51.98224,1284.558,97.07321,1003.674,2481.5,-773.4493,282730,33603,2118.71,1313,28503.72,1392.395,120.3814,2173.458,-80.51804,1045.809,5596.398,-292.7265,62,421.173
796028,179164,3371.326,1130,26222.9,1984.972,-190.2456,1714.931,1005.099,1705.278,15271.97,842.015,315020,59041,5562.321,2376,42049.39,2270.255,-252.4118,3014,2059.838,-89.28832,29811.12,3979.206,55,429.687
854131,168692,260.6914,491,17408.29,315.0623,-75.15765,1089.882,1098.995,602.6137,8665.06,1082.312,329434,54453,433.9232,1061,27652.38,875.9034,-180.8457,1966.879,2465.562,803.0734,17251.45,1700.89,60,433.01
700125,122448,24687.29,2511,12195.31,1723.241,220.048,6290.739,356.2543,343.7,4700.117,951.5467,266421,38202,38310.48,4131,18571.85,3352.858,915.1741,10471.33,67.04193,1023.837,9760.438,573.958,59,435.663
851211,232492,9062.386,1402,23423.99,1023.447,-275.0317,4620.623,1546.924,461.1947,24414.19,4080.097,374847,81276,14598.95,3245,38930.08,1584.915,-300.3952,8366.263,2948.704,-613.4894,48797.01,7679.669,64,455.658
661517,115488,10040.43,1315,20021.26,310.126,262.7233,1752.822,1200.821,176.944,857.0728,829.1897,230520,36983,15998.97,2111,30646.44,476.4496,596.7083,3271.494,2238.998,63.67546,1578.241,1260.197,58,464.258
524689,207458,26725.25,2758,13379.11,2596.881,-134.2696,5994.302,616.5595,833.7277,6190.508,-259.8962,196142,67681,41711.61,5509,21272.4,4832.872,118.7702,9992.617,1161.723,2077.027,11686.76,-105.1581,58,464.713
687490,115581,5659.75,339,10499.18,719.2145,-170.1411,5062.621,447.6105,547.861,4871.206,540.09,265620,38655,9307.582,632,16488.6,637.3471,-61.287,8783.179,388.369,121.6535,10694.41,1727.856,59,492.585
