FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
383561,281874,40452.74,5203,52246.93,-1072.336,525.3597,807.5801,3069.843,1016.129,-524.718,4671.169,216656,118839,73145.12,8961,103394.4,-981.2288,828.8693,2024.232,6502.709,1491.757,884.3478,10509.46,66,677.095
894929,186246,20063.84,2280,39093.85,957.7186,289.0508,-126.0783,1045.641,1691.276,9781.359,1418.845,374064,67920,34609.22,3484,64540.83,2309.834,847.735,-276.8552,1886.799,7516.603,23349.42,2788.578,62,680.028
609633,164330,4604.562,938,24340.77,1775.639,-71.84203,2.713296,200.116,4074.003,1946.4,-360.99,243360,59131,8296.1,1606,47304.19,3446.455,108.3372,-1909.926,307.499,4028.09,2862.791,41.14753,52,682.375
767018,123975,1505.618,676,21143.91,-184,-6.533261,776.209,898.429,2144.82,38356.41,17.78907,281840,37933,2875.262,1176,34779.47,-16.07221,-181.0762,2126.461,1868.286,8677.439,77332.07,14.20769,44,690.024
1053524,218876,625.2048,93,18184.42,-538.4813,622.5261,397.4791,693.1935,1815.658,5027.838,7799.432,428778,83555,820.1674,274,31254.33,-656.1,1269.959,582.9795,818.1388,3486.07,12411.95,14533.96,56,693.536
589223,172689,1216.511,497,15993.05,3537.186,-130.7086,-290.3896,682.7003,1314.511,3567.591,-1820.229,256401,62223,2415.575,895,29682.7,5084.644,36.36826,-758.9852,1321.195,348.8851,8918.81,-1298.925,63,694.358
1155693,222560,681.6795,1351,38392.58,-849.2186,376.0527,847.5234,671.0762,4173.654,7892.738,13680.58,467628,85087,-1119.526,3100,66416.83,-1673.035,608.4257,2123.93,1977.986,9413.912,17381.46,28982.15,61,710.116
909533,151287,769.8422,532,19354.42,1773.035,273.346,467.7627,748.0063,405.611,10156.45,76.78666,383187,56041,922.5637,606,32294.73,3471.03,1415.727,1204.098,1071.898,510.9071,20435,587.8658,67,713.121
510741,110567,2609.399,352,13263.31,-632.5762,333.3502,834.8711,461.8633,1435.648,6801.053,722.9175,210957,39528,5447.063,422,20898.84,-918.0168,1059.676,2295.295,644.3309,6719.226,14839.4,221.726,65,725.027
1060691,180330,12144.74,1502,26376.15,951.0647,146.5471,296.8702,543.0001,1290.045,30022.14,657.0417,434311,68007,18790.83,3310,47835.45,565.7203,640.265,2495.153,851.3569,-2164.603,63531.56,2133.263,64,725.797
