FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
551730,100695,203.5366,-30,10010.87,192.045,296.9894,2547.842,-44.117,97.24361,9505.977,543.8735,185521,27523,147.8283,-229,12710.93,629.2567,966.2178,4209.647,-872.2125,673.3135,16492.53,512.3638,53,2869.154
508715,213443,359.9987,674,19709.58,642.306,6.745275,1051.894,423.8621,452.6266,1343.935,834.8132,191805,65011,673.1744,1078,28090.62,1309.927,-60.68618,1116.332,1435.121,901.6396,4209.49,919.4816,58,2903.312
412750,238619,508.8206,829,28661.65,6922.721,-228.8,11928.32,805.9365,475.2064,2693.981,619.4384,170362,72460,1239.151,1700,45412.84,12021.6,-70.04113,22183.03,681.427,1214.92,5246.333,691.7078,55,2965.771
570922,195150,584.8672,441,21165.38,2064.943,314.6733,4681.773,433.0055,445.4903,4964.289,615.6938,213326,59169,600.0131,712,30692.15,3351.099,418.5464,6479.614,152.8235,1320.145,6615.782,2261.718,59,2998.389
798018,198282,5149.881,908,12125.02,5273.13,89.95001,9150.1,775.9225,1665.591,7121.351,-558.5439,277698,59863,7028.243,1628,16523.62,9119.925,24.64708,14288.08,2095.44,2472.136,13628.29,-1548.886,59,3065.705
806361,177531,1060.939,704,27891.17,826.1999,61.19476,5021.932,323.6691,240.2122,2347.802,1249.225,285519,52007,1677.816,1017,39000.81,1844.969,132.5347,9337.998,131.168,893.2631,7359.369,276.2101,60,3104.28
369288,229967,718.0393,344,18067.21,3799.848,44.26289,3331.11,499.9148,598.5536,1818.343,436.8343,153151,70401,960.6976,1055,27069.05,5804.749,287.3908,5644.605,901.8506,921.7804,1816.92,2461.554,55,3108.743
434722,221639,1203.627,671,21328.31,2271.843,-113.7351,4276.704,814.0994,2030.347,4838.163,-1279.1,181670,67789,1785.937,1277,32583.23,2735.921,227.0976,6821.694,1692.314,4408.127,6688.034,-358.3897,57,3123.219
650867,197493,1177.691,520,23351.74,4755.107,-369.3345,4656.386,503.5877,247.9739,8113.568,646.1057,228834,57808,1604.182,914,32755.98,6090.88,-242.5644,8071.169,1052.881,841.6723,13808.38,1956.519,58,3147.15
714387,181513,775.8427,341,7289.684,-208.1219,99.62491,1483.134,203.8559,1589.198,5798.962,1198.921,283408,62958,1335.117,990,9897.327,327.9537,524.0537,2251.151,772.8001,1721.857,11519.83,1095.562,84,3157.707
