FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
883408,156150,1387.088,1143,36069.75,3144.792,303.7443,7247.974,554.9295,-864.2796,16813.08,3385.148,325741,50642,2663.109,1941,52435.45,4931.469,514.1574,12241.1,1630.731,-2148.255,32324.74,5129.478,63,4389.886
1059602,190222,861.9558,1039,41530.74,-144.9579,92.93565,3687.205,740.043,897.0587,21053.41,4020.659,378578,62051,1569.791,2060,55801.59,24.59482,746.8772,6518.969,1452.256,-212.0716,41626.72,5120.37,63,4592.52
962278,168896,1226.771,1044,31707.45,8083.94,-110.2401,9682.345,194.0485,1822.063,14588.13,-1950.187,348237,55311,1100.857,1625,45140.52,13996.24,-241.9772,18779.51,748.5716,1742.634,28058.29,-4608.68,62,4618.596
837997,175497,13091.45,1570,16520.24,223.3169,25.11255,16869.18,182.0558,-1148.492,71853.18,3382.355,284460,54642,17724.29,2313,21565.98,1667.068,-107.7176,28242.35,243.6178,-2822.939,128250.3,6127.092,53,4778.363
837957,166860,919.5214,838,27408.34,5823.292,75.89059,4960.889,648.3947,422.4787,8949.982,16.34978,307451,56929,1286.222,1473,42486.41,9118.842,446.8905,9902.469,654.561,-140.2232,17751.64,-228.4411,62,4816.466
1014340,129907,2955.517,1077,22343.21,3482.859,114.5147,6423.015,198.4169,-172.657,13555.04,1548.204,341989,40878,5124.251,1666,31147.59,5161.325,360.8497,10787.21,856.1577,-1677.794,22262.23,2390.395,60,4843.56
904307,160525,1744.555,739,18105.83,-179.5881,136.9889,1772.089,341.2672,457.6011,12107.17,3994.244,353837,52171,2826.596,1461,30779.19,-403.845,312.9217,3490.397,923.0729,-637.2941,23279.13,8877.236,65,5474.286
546310,136264,484.1471,99,13662.25,749.326,154.4409,2035.766,233.9906,307.9523,3220.923,1443.698,177944,41543,741.0361,201,20910.61,1171.139,254.2243,3611.864,651.285,768.2917,7684.446,1698.564,56,5583.359
765852,106513,2713.831,447,15369.5,425.2487,-40.39164,3115.314,521.2173,282.5331,6239.937,337.7844,266006,32278,3866.73,1150,23208.79,1242.805,-60.49649,4440.472,533.6464,1079.626,12793.97,-485.0039,59,6589.022
480008,179953,2327.52,618,25715.5,7323.522,-184.3757,7897.241,663.6561,1079.928,10457.56,2233.449,201757,59259,3769.283,915,42246.02,13714.85,-376.4566,16028.04,584.3528,3403.651,21966.01,2738.294,63,6730.442
560600,121028,5109.214,1055,11189,354.6356,260.7969,2388.855,1390.779,-537.1334,8046.413,1795.943,205877,38071,7723.502,1909,17144.96,1259.583,-40.39052,5086.125,2476.027,-2270.479,18558.83,1702.632,61,6797.812
956391,167294,807.4008,322,24414.07,391.859,244.603,3099.281,500.3245,-95.05871,7373.265,1107.505,343074,54928,1217.133,1001,34886.15,2121.407,581.663,5019.86,-59.43979,-87.85117,15262.8,-547.3239,62,6810.635
1122324,247015,2909.275,1377,38426.17,1700.201,-221.0565,8740.496,523.5074,1237.726,91491.79,23591.42,441605,100817,4801.023,2172,62045.96,1154.487,-107.4824,16246.74,2471.625,-4406.883,163334,51426.55,64,6841.704
833189,133619,1060.5,338,22562.2,3728.562,305.5443,4403.235,705.1183,444.9113,9347.005,742.8916,306000,41891,2207.083,530,32554.87,6130.169,500.3065,8556.014,1200.569,680.9041,15971.04,1130.315,62,6952.423
911126,103173,880.5596,563,23487.07,2414.27,-275.7422,2502.626,454.3807,444.073,5136.938,-1047.017,310577,31493,1448.324,1458,32868.68,3543.51,-433.8748,3318.909,1005.363,646.1775,7710.724,385.8833,60,7163.572
889179,163008,11883.54,1966,41034.1,1135.521,-1.814975,14768.85,911.6256,1406.2,64023.61,7938.172,344371,56598,18266.6,3558,64018.94,3160.609,-1.771613,27653.06,994.8902,683.593,127261.2,13309.2,64,7211.554
777641,160246,5533.008,1624,46443.61,1314.927,-337.6363,6904.878,615.1114,603.5692,58223.31,7664.372,285469,52595,8895.354,2957,72932.54,1619.562,-336.6609,12490.29,1500.163,-325.7963,111219.7,13751.63,62,7853.501
1055232,208783,1558.509,1004,16959.15,478.8148,22.93144,3361.395,779.7959,2062.657,36963.63,6136.847,382407,68739,2773.837,1678,24199.86,947.6738,487.2421,6918.072,1173.061,890.9108,67951.8,9237.131,63,8092.5
949302,177181,446.0903,631,34442.84,1723.82,-215.092,5074.118,184.9514,3375.164,42599.46,7682.568,355038,63164,1056.782,1676,54157.24,1268.223,-328.1637,8205.864,726.3029,4844.29,77751.25,15611.81,63,8130.644
493557,189769,2008.885,588,14257.58,2351.072,-260.8893,2576.91,584.371,1233.628,8684.936,-198.0631,168750,59267,3158.408,1152,21887.49,3054.379,-24.71654,6023.624,107.0362,2000.552,14677.29,730.618,55,8418.2
828818,137019,563.2625,692,14994.67,1613.445,113.8288,2905.033,512.7979,634.0112,4387.469,1060.696,318404,43479,1263.922,1424,22221.76,3525.709,284.2493,4409.582,1587.803,564.7291,10018.96,867.2169,64,8550.924
696572,119351,2261.075,511,17907.82,3312.35,-414.7325,3586.05,79.62794,1851.285,12712.89,-1106.263,262592,38464,3396.691,1060,26048.63,3890.36,-129.0101,8148.574,221.0723,1663.153,25096.08,-932.0741,62,8560.807
